"1584a536638c0320","4.0","5.0","2.0","11.0"
"158496fb3434200c","0.0","1.0","0.0","1.0"
"1584751fce789e50","3.0","31.0","1.0","35.0"
"15802381a8f8f26f","7.0","7.0","2.0","16.0"
"157ea673079e3263","0.0","1.0","0.0","1.0"
"157d9f74cb27790a","1.0","10.0","0.0","11.0"
"157d9d985019b55c","0.0","2.0","0.0","2.0"
"157d31f1776312a6","0.0","1.0","1.0","2.0"
"157d04db1094103c","0.0","2.0","0.0","2.0"
"157d023d2016dc5e","0.0","2.0","0.0","2.0"
"157c24708e996d44","3.0","3.0","5.0","11.0"
"158b24990224772d","2.0","3.0","2.0","7.0"
"1585a0be0c7504b6","2.0","4.0","1.0","7.0"
"1583fd7f752f1182","1.0","6.0","1.0","8.0"
"158040b730263a79","0.0","1.0","0.0","1.0"
"158000b969b55b11","2.0","2.0","0.0","4.0"
"157ffa7a37728655","0.0","1.0","0.0","1.0"
"157e99fdd6c3e63d","6.0","12.0","2.0","20.0"
"157d9669f261c24d","0.0","2.0","0.0","2.0"
"157c72817e871fe9","0.0","2.0","0.0","2.0"
"157c5c78942b435b","0.0","1.0","0.0","1.0"
"1586eb1c7a06a30c","0.0","1.0","0.0","1.0"
"15801604af82604a","1.0","7.0","1.0","9.0"
"157f840191fc5536","0.0","6.0","1.0","7.0"
"157f6c32a5e767fc","1.0","7.0","0.0","8.0"
"157ea6e841a0a54d","0.0","1.0","0.0","1.0"
"157cb5ebf2eb5db5","0.0","1.0","1.0","2.0"
"157c9dfd03879b65","6.0","31.0","6.0","43.0"
"157c0781d7d953ea","0.0","2.0","0.0","2.0"
"157bef7a19172b49","2.0","13.0","6.0","21.0"
"158edad92ed59263","2.0","14.0","1.0","17.0"
"15885e07f0ba15e8","2.0","2.0","0.0","4.0"
"158010f96076bfb4","1.0","2.0","0.0","3.0"
"157f93a0812f4a59","0.0","7.0","5.0","12.0"
"157d00e4d309fd40","0.0","3.0","1.0","4.0"
"157c456e9060a939","1.0","0.0","0.0","1.0"
"1585582cbfc725e4","3.0","5.0","0.0","8.0"
"15847f6f217df3b5","1.0","6.0","0.0","7.0"
"157d27f416eab144","2.0","5.0","1.0","8.0"
"158bd8e6bea02f62","1.0","4.0","3.0","8.0"
"1589cc07a67857b6","2.0","1.0","1.0","4.0"
"1584827db5d9b717","1.0","5.0","0.0","6.0"
"157d73318eb82986","1.0","0.0","0.0","1.0"
"157cf1f341285c92","1.0","5.0","0.0","6.0"
"157c9124338e4a33","0.0","1.0","0.0","1.0"
"157c87fbabeef658","0.0","1.0","3.0","4.0"
"157bd3cee975a634","1.0","4.0","2.0","7.0"
"158ba6992c889ba3","0.0","3.0","0.0","3.0"
"158b28e429ddfa9a","2.0","2.0","0.0","4.0"
"158582d33702c284","1.0","2.0","0.0","3.0"
"1584eb576e7efe76","2.0","20.0","9.0","31.0"
"157cf56da898320d","0.0","1.0","0.0","1.0"
"157ce29304948d4d","1.0","6.0","0.0","7.0"
"157c5bb2045811fd","0.0","3.0","1.0","4.0"
"157c50d0f13ad54c","0.0","5.0","0.0","5.0"
"158531113f46d3b2","2.0","2.0","1.0","5.0"
"1581c30e1a07ca0f","2.0","18.0","3.0","23.0"
"157f2eb017e12b91","2.0","2.0","2.0","6.0"
"157f163c60a5d235","2.0","3.0","0.0","5.0"
"157efaa97d7ada14","2.0","10.0","0.0","12.0"
"157c4d6a5da9db77","1.0","4.0","0.0","5.0"
"157bbd7a79a7d57d","2.0","7.0","0.0","9.0"
"158686c3a7f9fa84","2.0","13.0","3.0","18.0"
"158522fbf7fcde1b","0.0","3.0","4.0","7.0"
"1584f690000b4dcb","1.0","1.0","0.0","2.0"
"157fec55eb49d592","1.0","7.0","0.0","8.0"
"157de5be0d868014","0.0","6.0","0.0","6.0"
"157dafb7e4f815e7","2.0","3.0","0.0","5.0"
"157d21e75be52581","8.0","23.0","1.0","32.0"
"157c4b64a15a3122","2.0","6.0","0.0","8.0"
"157c4b058467f4d2","0.0","1.0","0.0","1.0"
"15880374811c5ef2","4.0","7.0","1.0","12.0"
"15871a9a4344cb4f","2.0","2.0","1.0","5.0"
"1585a40c6ef8b1d9","1.0","4.0","2.0","7.0"
"15849d5b4b67794e","0.0","1.0","0.0","1.0"
"157e4ec0afd6d119","2.0","2.0","0.0","4.0"
"157e161ac30d6a13","0.0","5.0","2.0","7.0"
"157d60f8d8525351","2.0","2.0","2.0","6.0"
"157c6c8931cf2fe1","3.0","33.0","4.0","40.0"
"157c22390ee96406","0.0","4.0","3.0","7.0"
"158bb36c9f2886fa","0.0","6.0","0.0","6.0"
"1586613b2ff79e01","1.0","5.0","0.0","6.0"
"158217226d3df499","5.0","32.0","5.0","42.0"
"158188b2a153f162","0.0","1.0","0.0","1.0"
"158142d717ec13a1","2.0","7.0","2.0","11.0"
"157fd6ef7f921745","4.0","16.0","2.0","22.0"
"157fb883e5f7ac95","0.0","5.0","0.0","5.0"
"157f86b76803083b","1.0","5.0","1.0","7.0"
"157cbe642bafbcf7","2.0","6.0","4.0","12.0"
"157c52ccfedd17ba","0.0","1.0","0.0","1.0"
"157e66e35e5b0e01","5.0","6.0","1.0","12.0"
"157d1ada44a20b9f","1.0","2.0","0.0","3.0"
"157c68ff4ba65d1b","3.0","4.0","0.0","7.0"
"157c65d2857b602a","0.0","1.0","0.0","1.0"
"157c614c27af857c","2.0","7.0","3.0","12.0"
"157bd8aca4edef2f","5.0","23.0","6.0","34.0"
"1581c1e0c14edf97","2.0","22.0","4.0","28.0"
"157f00f3235c366e","1.0","6.0","0.0","7.0"
"157ce4957d0ccf34","2.0","9.0","3.0","14.0"
"157ce0a34b97fe99","0.0","3.0","0.0","3.0"
"157c9d431ddf8990","0.0","1.0","0.0","1.0"
"158f269153c05f19","4.0","43.0","3.0","50.0"
"158c18c5fc6126aa","2.0","7.0","1.0","10.0"
"1585e67c115d9b5f","5.0","7.0","1.0","13.0"
"1585a4f56cf0671f","1.0","4.0","0.0","5.0"
"157d29aeeb9baf61","2.0","5.0","0.0","7.0"
"157c91b522f9b6e7","1.0","2.0","0.0","3.0"
"157c0a04e4fe8c4b","0.0","4.0","1.0","5.0"
"1586930db39f26ae","0.0","2.0","0.0","2.0"
"1585934d0c8c13bb","2.0","1.0","1.0","4.0"
"158496da8220a522","3.0","6.0","0.0","9.0"
"1581ceb51f354cda","1.0","1.0","0.0","2.0"
"1581bc0d5ddc48ca","0.0","2.0","0.0","2.0"
"157fa6259e5feef2","0.0","1.0","0.0","1.0"
"157de801cbe1dbc9","0.0","15.0","0.0","15.0"
"157d8f4b9d48a0ac","1.0","6.0","1.0","8.0"
"157ced7adbd02f9d","1.0","5.0","1.0","7.0"
"157cb6db84ec805f","1.0","5.0","1.0","7.0"
"157c39978f4516b2","1.0","12.0","1.0","14.0"
"1586dad03850c566","1.0","0.0","0.0","1.0"
"158471343e785d3e","1.0","5.0","0.0","6.0"
"158208b5a64ac26a","2.0","5.0","5.0","12.0"
"157d24ab9263cf49","1.0","6.0","0.0","7.0"
"157d16a1205d8308","2.0","1.0","0.0","3.0"
"157c75ead352b2a7","4.0","9.0","2.0","15.0"
"157c508fea9df984","5.0","18.0","5.0","28.0"
"157c16e4cfbeab56","1.0","6.0","0.0","7.0"
"157bd6678575fd19","2.0","6.0","0.0","8.0"
"157baa67a04d0acd","0.0","2.0","0.0","2.0"
"158b9668bfa052c4","0.0","10.0","1.0","11.0"
