"833","0.0","1.0","0.0","1.0"
"835","0.0","1.0","0.0","1.0"
"836","1.0","0.0","3.0","4.0"
"838","1.0","1.0","0.0","2.0"
"839","1.0","4.0","0.0","5.0"
"840","1.0","1.0","0.0","2.0"
"841","1.0","1.0","0.0","2.0"
"843","0.0","1.0","0.0","1.0"
"844","0.0","2.0","1.0","3.0"
"846","4.0","9.0","1.0","14.0"
"847","1.0","1.0","0.0","2.0"
"848","1.0","3.0","0.0","4.0"
"849","0.0","2.0","0.0","2.0"
"850","1.0","0.0","0.0","1.0"
"851","1.0","3.0","7.0","11.0"
"853","1.0","1.0","0.0","2.0"
"854","0.0","3.0","0.0","3.0"
"855","3.0","7.0","4.0","14.0"
"856","0.0","2.0","0.0","2.0"
"857","4.0","3.0","0.0","7.0"
"859","1.0","0.0","0.0","1.0"
"860","3.0","0.0","0.0","3.0"
"861","1.0","0.0","0.0","1.0"
"862","0.0","3.0","1.0","4.0"
"863","1.0","3.0","1.0","5.0"
"864","2.0","2.0","0.0","4.0"
"865","1.0","3.0","0.0","4.0"
"866","2.0","2.0","1.0","5.0"
"867","1.0","1.0","0.0","2.0"
"868","3.0","4.0","0.0","7.0"
"870","2.0","4.0","2.0","8.0"
"873","2.0","5.0","0.0","7.0"
"874","2.0","0.0","0.0","2.0"
"875","1.0","0.0","0.0","1.0"
"876","1.0","1.0","0.0","2.0"
"877","1.0","0.0","0.0","1.0"
"878","1.0","4.0","1.0","6.0"
"879","1.0","4.0","1.0","6.0"
"882","1.0","0.0","0.0","1.0"
"883","3.0","9.0","1.0","13.0"
"885","3.0","1.0","1.0","5.0"
"886","0.0","0.0","1.0","1.0"
"888","1.0","1.0","1.0","3.0"
"889","8.0","12.0","2.0","22.0"
"890","5.0","10.0","3.0","18.0"
"891","2.0","1.0","1.0","4.0"
"892","0.0","0.0","1.0","1.0"
"893","1.0","2.0","0.0","3.0"
"894","8.0","9.0","3.0","20.0"
"895","2.0","0.0","0.0","2.0"
"896","1.0","2.0","3.0","6.0"
"897","2.0","1.0","0.0","3.0"
"898","1.0","1.0","3.0","5.0"
"899","3.0","4.0","1.0","8.0"
"901","1.0","0.0","0.0","1.0"
"902","0.0","0.0","1.0","1.0"
"904","2.0","2.0","0.0","4.0"
"905","2.0","1.0","0.0","3.0"
"906","0.0","2.0","0.0","2.0"
"907","2.0","5.0","2.0","9.0"
"908","1.0","1.0","2.0","4.0"
"909","0.0","1.0","0.0","1.0"
"910","1.0","2.0","0.0","3.0"
"911","0.0","2.0","1.0","3.0"
"912","1.0","2.0","0.0","3.0"
"913","4.0","5.0","2.0","11.0"
"914","0.0","2.0","0.0","2.0"
"915","1.0","3.0","1.0","5.0"
"916","0.0","1.0","0.0","1.0"
"917","0.0","0.0","1.0","1.0"
"919","2.0","1.0","0.0","3.0"
"922","3.0","0.0","0.0","3.0"
"923","1.0","4.0","3.0","8.0"
"925","0.0","2.0","0.0","2.0"
"927","2.0","2.0","3.0","7.0"
"928","0.0","4.0","1.0","5.0"
"930","0.0","4.0","3.0","7.0"
"931","14.0","13.0","1.0","28.0"
"932","1.0","1.0","0.0","2.0"
"933","2.0","1.0","0.0","3.0"
"934","0.0","1.0","0.0","1.0"
"935","1.0","0.0","1.0","2.0"
"936","0.0","1.0","1.0","2.0"
"937","5.0","9.0","2.0","16.0"
"938","1.0","1.0","0.0","2.0"
"939","1.0","1.0","0.0","2.0"
"940","0.0","1.0","1.0","2.0"
"941","0.0","1.0","1.0","2.0"
"942","2.0","5.0","1.0","8.0"
"943","3.0","1.0","0.0","4.0"
"944","2.0","3.0","0.0","5.0"
"945","8.0","12.0","1.0","21.0"
"946","0.0","1.0","0.0","1.0"
"948","0.0","23.0","2.0","25.0"
"949","0.0","1.0","0.0","1.0"
"951","4.0","4.0","3.0","11.0"
"952","1.0","1.0","0.0","2.0"
"953","2.0","2.0","1.0","5.0"
"954","4.0","3.0","2.0","9.0"
"955","6.0","20.0","2.0","28.0"
"957","2.0","4.0","1.0","7.0"
"958","0.0","0.0","2.0","2.0"
"959","0.0","4.0","0.0","4.0"
"960","2.0","4.0","0.0","6.0"
"961","3.0","3.0","2.0","8.0"
"962","1.0","1.0","0.0","2.0"
"963","2.0","4.0","0.0","6.0"
"964","1.0","0.0","1.0","2.0"
"965","3.0","2.0","0.0","5.0"
"966","15.0","20.0","3.0","38.0"
"967","1.0","5.0","0.0","6.0"
"968","1.0","4.0","1.0","6.0"
"969","4.0","5.0","0.0","9.0"
"970","1.0","5.0","1.0","7.0"
"972","3.0","0.0","0.0","3.0"
"973","0.0","4.0","1.0","5.0"
"975","2.0","0.0","1.0","3.0"
"976","6.0","1.0","0.0","7.0"
"977","1.0","3.0","0.0","4.0"
"978","3.0","3.0","0.0","6.0"
"979","2.0","2.0","1.0","5.0"
"980","3.0","8.0","1.0","12.0"
"981","0.0","1.0","0.0","1.0"
"982","2.0","0.0","0.0","2.0"
"983","0.0","0.0","1.0","1.0"
"984","1.0","7.0","0.0","8.0"
"987","1.0","0.0","0.0","1.0"
"988","0.0","1.0","0.0","1.0"
"989","4.0","3.0","4.0","11.0"
"990","1.0","0.0","0.0","1.0"
"991","5.0","6.0","3.0","14.0"
"992","3.0","7.0","5.0","15.0"
"993","0.0","1.0","1.0","2.0"
"994","0.0","1.0","1.0","2.0"
"995","0.0","1.0","1.0","2.0"
"996","1.0","2.0","0.0","3.0"
"997","0.0","2.0","3.0","5.0"
"998","0.0","0.0","1.0","1.0"
"999","0.0","3.0","0.0","3.0"
"1000","4.0","10.0","5.0","19.0"
"1001","2.0","0.0","1.0","3.0"
"1002","1.0","1.0","0.0","2.0"
"1003","1.0","5.0","2.0","8.0"
"1004","2.0","2.0","5.0","9.0"
"1006","0.0","1.0","0.0","1.0"
"1007","0.0","1.0","2.0","3.0"
"1008","0.0","1.0","0.0","1.0"
"1009","1.0","1.0","0.0","2.0"
"1010","1.0","3.0","0.0","4.0"
"1011","0.0","4.0","1.0","5.0"
"1013","0.0","2.0","0.0","2.0"
"1014","0.0","0.0","1.0","1.0"
"1016","6.0","5.0","1.0","12.0"
"1018","1.0","0.0","0.0","1.0"
"1019","0.0","0.0","1.0","1.0"
"1020","0.0","0.0","1.0","1.0"
"1021","0.0","2.0","1.0","3.0"
"1022","0.0","2.0","1.0","3.0"
"1023","0.0","1.0","0.0","1.0"
"1025","1.0","14.0","2.0","17.0"
"1026","1.0","0.0","0.0","1.0"
"1027","0.0","0.0","1.0","1.0"
"1028","0.0","1.0","1.0","2.0"
"1029","1.0","2.0","1.0","4.0"
"1031","0.0","2.0","0.0","2.0"
"1032","0.0","5.0","0.0","5.0"
"1033","0.0","1.0","1.0","2.0"
"1034","1.0","3.0","1.0","5.0"
"1035","1.0","1.0","0.0","2.0"
"1036","1.0","3.0","0.0","4.0"
"1037","5.0","10.0","1.0","16.0"
"1038","1.0","0.0","0.0","1.0"
"1040","3.0","6.0","11.0","20.0"
"1041","1.0","1.0","1.0","3.0"
"1042","0.0","1.0","1.0","2.0"
"1043","0.0","1.0","0.0","1.0"
"1044","1.0","0.0","2.0","3.0"
"1045","1.0","12.0","5.0","18.0"
"1046","0.0","3.0","0.0","3.0"
"1047","1.0","5.0","0.0","6.0"
"1048","1.0","4.0","0.0","5.0"
"1049","1.0","2.0","0.0","3.0"
"1050","0.0","3.0","0.0","3.0"
"1051","1.0","1.0","1.0","3.0"
"1052","15.0","39.0","4.0","58.0"
"1053","1.0","1.0","0.0","2.0"
"1054","1.0","0.0","0.0","1.0"
"1055","1.0","7.0","3.0","11.0"
"1056","1.0","1.0","1.0","3.0"
"1057","0.0","1.0","0.0","1.0"
"1058","1.0","2.0","0.0","3.0"
"1059","0.0","1.0","0.0","1.0"
"1060","0.0","3.0","0.0","3.0"
"1061","1.0","5.0","1.0","7.0"
"1063","0.0","0.0","1.0","1.0"
"1065","1.0","1.0","0.0","2.0"
"1066","0.0","0.0","1.0","1.0"
"1067","3.0","1.0","4.0","8.0"
"1068","1.0","3.0","0.0","4.0"
"1069","6.0","3.0","1.0","10.0"
